Date,Location,Sex,Weight_kg,Moult score
08-Feb-2012,Beach,F,10.7,0
08-Feb-2012,Beach,M,13.2,0
08-Feb-2012,Beach,M,9.6,0
08-Feb-2012,Beach,M,11.2,0
08-Feb-2012,Beach,M,11.1,0
08-Feb-2012,Beach,M,11.4,0
08-Feb-2012,Beach,M,10.5,0
08-Feb-2012,Beach,F,9.4,0
08-Feb-2012,Beach,M,13.3,0
08-Feb-2012,Beach,F,9.5,0
08-Feb-2012,Tussock,F,10.6,0
08-Feb-2012,Tussock,M,14.6,0
08-Feb-2012,Tussock,M,13.2,0
08-Feb-2012,Tussock,M,11.7,0
08-Jan-2012,Tussock,F,6.4,0
08-Jan-2012,Tussock,F,8.1,0
08-Jan-2012,Tussock,M,7.1,0
08-Jan-2012,Tussock,M,7.8,0
08-Jan-2012,Tussock,F,6.3,0
08-Jan-2012,Tussock,M,10.3,0
08-Jan-2012,Tussock,F,8.9,0
08-Jan-2012,Tussock,M,10.2,0
08-Jan-2012,Tussock,F,9.6,0
08-Jan-2012,Tussock,F,8.5,0
08-Jan-2012,Tussock,M,5.8,0
08-Jan-2012,Tussock,M,9.1,0
08-Jan-2012,Tussock,M,8.1,0
08-Jan-2012,Tussock,F,8.2,0
08-Jan-2012,Tussock,M,9.4,0
08-Jan-2012,Tussock,F,7.5,0
08-Jan-2012,Tussock,F,8.3,0
08-Jan-2012,Tussock,F,7.9,0
08-Jan-2012,Tussock,F,4.5,0
08-Jan-2012,Tussock,F,6.7,0
08-Jan-2012,Beach,F,4.3,0
08-Jan-2012,Beach,F,9,0
08-Jan-2012,Beach,M,8.9,0
08-Jan-2012,Beach,F,7,0
08-Jan-2012,Beach,M,5,0
08-Jan-2012,Beach,M,4.9,0
08-Jan-2012,Beach,M,8.1,0
08-Jan-2012,Beach,F,6.9,0
08-Jan-2012,Beach,M,6.1,0
08-Jan-2012,Beach,F,8.6,0
08-Jan-2012,Beach,F,7.9,0
08-Jan-2012,Beach,F,9.1,0
08-Jan-2012,Beach,M,6.3,0
08-Jan-2012,Beach,F,5.9,0
08-Jan-2012,Beach,M,5.1,0
08-Jan-2012,Beach,F,9.3,0
08-Jan-2012,Beach,M,9.5,0
08-Jan-2012,Beach,F,5.5,0
08-Jan-2012,Beach,F,9.2,0
08-Jan-2012,Beach,F,9.3,0
08-Jan-2012,Beach,F,7.6,0
08-Jan-2012,Beach,M,9.3,0
08-Jan-2012,Beach,M,11.9,0
08-Jan-2012,Beach,M,10.3,0
08-Jan-2012,Beach,M,10.1,0
08-Jan-2012,Beach,M,9.6,0
08-Jan-2012,Tussock,M,9.1,0
08-Jan-2012,Tussock,F,7.1,0
08-Jan-2012,Tussock,M,11.9,0
08-Jan-2012,Tussock,F,9.4,0
08-Jan-2012,Tussock,F,6.1,0
08-Jan-2012,Tussock,M,6.9,0
08-Jan-2012,Tussock,F,6.4,0
08-Jan-2012,Tussock,F,6.9,0
08-Jan-2012,Tussock,M,13.1,0
08-Jan-2012,Tussock,M,9.7,0
08-Jan-2012,Tussock,F,8,0
08-Jan-2012,Tussock,F,8.3,0
08-Jan-2012,Tussock,F,8.6,0
08-Jan-2012,Tussock,M,8.9,0
08-Jan-2012,Tussock,M,8.9,0
08-Jan-2012,Tussock,F,9,0
08-Jan-2012,Tussock,M,7.6,0
08-Jan-2012,Tussock,M,9.3,0
08-Jan-2012,Tussock,M,9.4,0
08-Jan-2012,Tussock,M,10,0
08-Jan-2012,Tussock,F,6.5,0
08-Jan-2012,Tussock,M,9.6,0
08-Jan-2012,Tussock,M,7.9,0
08-Jan-2012,Tussock,M,8.1,0
08-Jan-2012,Tussock,M,9.8,0
08-Jan-2012,Beach,M,8.8,0
08-Jan-2012,Beach,F,6.5,0
08-Jan-2012,Beach,M,8,0
08-Jan-2012,Beach,F,8.1,0
08-Jan-2012,Beach,M,6.8,0
08-Jan-2012,Beach,F,6.4,0
08-Jan-2012,Beach,M,8.5,0
08-Jan-2012,Beach,F,7.3,0
08-Jan-2012,Beach,M,9.3,0
08-Jan-2012,Beach,F,9.6,0
08-Jan-2012,Beach,M,11.1,0
08-Jan-2012,Beach,M,10.1,0
08-Jan-2012,Beach,M,10,0
08-Jan-2012,Beach,F,7.2,0
08-Jan-2012,Beach,M,7.9,0
08-Jan-2012,Beach,M,8.1,0
08-Jan-2012,Beach,F,8.7,0
08-Jan-2012,Beach,M,8.8,0
08-Jan-2012,Beach,F,7.8,0
08-Jan-2012,Beach,F,9.3,0
08-Jan-2012,Beach,M,8.9,0
08-Jan-2012,Beach,M,7,0
08-Jan-2012,Beach,M,8.8,0
08-Jan-2012,Beach,F,7.7,0
08-Jan-2012,Tussock,F,4.9,0
08-Jan-2012,Tussock,M,10.3,0
08-Jan-2012,Tussock,M,12.2,0
08-Jan-2012,Tussock,M,9.1,0
08-Jan-2012,Tussock,M,10.7,0
07-Mar-2011,Beach,M,18.5,3
07-Mar-2011,Beach,F,17,3
07-Mar-2011,Beach,M,16.5,3
07-Mar-2011,Beach,M,16,3
07-Mar-2011,Tussock,F,13.5,2
07-Mar-2011,Tussock,F,12,1
07-Mar-2011,Tussock,M,13,2
07-Mar-2011,Tussock,F,11,3
07-Mar-2011,Tussock,M,14.5,3
07-Mar-2011,Tussock,M,16,3
07-Mar-2011,Tussock,F,12,2
07-Mar-2011,Tussock,M,12,3
07-Mar-2011,Tussock,F,11.5,1
07-Mar-2011,Tussock,F,11,2
07-Mar-2011,Tussock,F,11,2
07-Mar-2011,Tussock,M,13,2
07-Mar-2011,Tussock,F,14.5,3
07-Mar-2011,Tussock,F,12,2
07-Mar-2011,Tussock,M,12.5,3
07-Mar-2011,Tussock,F,14,2
07-Mar-2011,Tussock,F,6.5,1
07-Mar-2011,Tussock,M,10,2
07-Mar-2011,Tussock,M,15,3
07-Mar-2011,Tussock,F,10.5,3
07-Mar-2011,Tussock,F,13,3
07-Mar-2011,Tussock,M,13.5,2
07-Mar-2011,Tussock,M,11,2
07-Mar-2011,Tussock,M,13,3
07-Mar-2011,Tussock,F,11,3
07-Mar-2011,Tussock,F,14.1,3
07-Mar-2011,Tussock,M,19.7,2
07-Mar-2011,Tussock,F,11.3,2
07-Mar-2011,Tussock,F,12.5,3
07-Mar-2011,Tussock,F,13.8,3
07-Mar-2011,Tussock,F,9.4,1
07-Mar-2011,Tussock,F,15.1,3
07-Mar-2011,Beach,M,15.2,0
07-Mar-2011,Beach,M,10.5,0
07-Mar-2011,Beach,F,13,1
07-Mar-2011,Beach,M,11.6,0
07-Mar-2011,Beach,F,10.5,2
07-Mar-2011,Beach,M,11.6,3
07-Mar-2011,Beach,M,11.5,2
07-Mar-2011,Beach,F,11.8,2
07-Mar-2011,Beach,M,13.5,3
07-Mar-2011,Beach,M,16.2,3
07-Mar-2011,Beach,M,16.8,3
07-Mar-2011,Beach,M,10.3,1
07-Mar-2011,Beach,F,11,2
07-Mar-2011,Beach,F,13.9,3
07-Mar-2011,Beach,F,9.4,2
07-Mar-2011,Beach,F,11,3
07-Mar-2011,Tussock,F,14.8,3
07-Mar-2011,Tussock,F,12,3
07-Mar-2011,Tussock,M,17.1,3
07-Mar-2011,Tussock,F,13.7,2
07-Mar-2011,Tussock,M,16.8,3
07-Mar-2011,Tussock,M,14.6,3
07-Mar-2011,Tussock,M,12.6,3
07-Mar-2011,Tussock,M,16.8,2
07-Mar-2011,Tussock,F,13.5,2
07-Mar-2011,Tussock,F,10.5,2
07-Mar-2011,Tussock,M,12.5,3
07-Mar-2011,Tussock,F,13,3
07-Mar-2011,Tussock,F,17,3
07-Mar-2011,Tussock,F,13,3
07-Mar-2011,Tussock,F,17,3
07-Mar-2011,Tussock,F,11,0
07-Mar-2011,Tussock,M,14.5,3
07-Mar-2011,Tussock,F,17,3
07-Mar-2011,Beach,F,11.2,3
07-Mar-2011,Beach,F,12.8,3
07-Mar-2011,Beach,F,8.4,2
07-Mar-2011,Beach,M,19.1,3
07-Mar-2011,Beach,F,13.6,3
07-Mar-2011,Beach,F,12.8,3
07-Mar-2011,Beach,M,11.3,2
07-Mar-2011,Beach,F,11.2,2
07-Mar-2011,Beach,F,14.1,3
07-Mar-2011,Beach,M,12.5,3
07-Mar-2011,Beach,M,12.5,3
07-Mar-2011,Beach,F,13,3
07-Mar-2011,Beach,F,11,3
07-Mar-2011,Beach,M,10,1
07-Mar-2011,Beach,F,15.5,3
07-Mar-2011,Beach,F,11.5,3
07-Mar-2011,Beach,M,14,2
07-Mar-2011,Beach,F,13,3
07-Mar-2011,Beach,M,10,1
07-Mar-2011,Beach,F,12.5,2
07-Mar-2011,Beach,F,14,3
07-Mar-2011,Beach,F,13,1
07-Mar-2011,Beach,F,17,3
07-Mar-2011,Beach,F,9.5,1
07-Mar-2011,Beach,M,14.5,2
07-Mar-2011,Beach,F,14,2
07-Mar-2011,Beach,M,17.5,3
07-Mar-2011,Beach,M,13,2
07-Mar-2011,Beach,M,11.5,1
07-Mar-2011,Beach,M,16,3
07-Feb-2011,Beach,F,9.8,1
07-Feb-2011,Beach,M,13.9,2
07-Feb-2011,Beach,M,9.9,1
07-Feb-2011,Beach,M,11,1
07-Feb-2011,Beach,M,13.8,1
07-Feb-2011,Beach,M,13.1,1
07-Feb-2011,Beach,M,15,2
07-Feb-2011,Beach,F,9.5,1
07-Feb-2011,Beach,M,16.5,2
07-Feb-2011,Beach,M,12.1,2
07-Feb-2011,Beach,F,14.5,3
07-Feb-2011,Beach,F,10,2
07-Feb-2011,Beach,F,10,1
07-Feb-2011,Beach,F,11.7,2
07-Feb-2011,Beach,M,11.7,2
07-Feb-2011,Beach,M,9.4,2
07-Feb-2011,Tussock,F,10.2,1
07-Feb-2011,Tussock,M,12,2
07-Feb-2011,Tussock,F,14.6,1
07-Feb-2011,Tussock,M,8.5,1
07-Feb-2011,Tussock,F,12,2
07-Feb-2011,Tussock,F,9,2
07-Feb-2011,Tussock,F,12.2,2
07-Feb-2011,Tussock,F,11.2,2
07-Feb-2011,Tussock,F,10.2,1
07-Feb-2011,Tussock,F,12.9,3
07-Feb-2011,Tussock,F,11.8,2
07-Feb-2011,Tussock,F,13,2
07-Feb-2011,Tussock,F,12.6,2
07-Feb-2011,Tussock,M,10,1
07-Feb-2011,Tussock,M,10.5,1
07-Feb-2011,Tussock,M,13.2,1
07-Feb-2011,Tussock,M,12.2,2
07-Feb-2011,Tussock,M,12.2,2
07-Feb-2011,Tussock,F,10.1,2
07-Feb-2011,Tussock,F,11.8,2
07-Feb-2011,Tussock,M,10.1,1
07-Feb-2011,Tussock,M,9.2,2
07-Feb-2011,Tussock,F,9.8,1
07-Feb-2011,Tussock,F,8.4,1
07-Feb-2011,Tussock,M,14.4,2
07-Feb-2011,Beach,F,13.2,2
07-Feb-2011,Beach,M,9.5,0
07-Feb-2011,Beach,M,9.8,0
07-Feb-2011,Beach,F,7.2,1
07-Feb-2011,Beach,M,14.3,1
07-Feb-2011,Beach,M,13.6,1
07-Feb-2011,Beach,F,11,1
07-Feb-2011,Beach,M,12,2
07-Feb-2011,Beach,M,12.8,2
07-Feb-2011,Beach,M,12.2,2
07-Feb-2011,Beach,M,10.8,2
07-Feb-2011,Beach,M,11.2,2
07-Feb-2011,Beach,M,14.6,3
07-Feb-2011,Beach,M,12.8,1
07-Feb-2011,Tussock,M,14.2,3
07-Feb-2011,Tussock,M,9.4,1
07-Feb-2011,Tussock,F,12.4,2
07-Feb-2011,Tussock,M,11.4,0
07-Feb-2011,Tussock,F,10.2,2
07-Feb-2011,Tussock,F,11,1
07-Feb-2011,Tussock,M,11.8,2
07-Feb-2011,Tussock,F,11.8,2
07-Feb-2011,Tussock,M,9.8,1
07-Feb-2011,Tussock,F,7.8,0
07-Feb-2011,Tussock,F,10.2,2
07-Feb-2011,Tussock,F,9.9,2
07-Feb-2011,Tussock,F,10.2,1
07-Feb-2011,Tussock,M,11.8,2
07-Feb-2011,Tussock,M,11.3,1
07-Feb-2011,Tussock,M,12.6,1
07-Feb-2011,Tussock,F,10,2
07-Feb-2011,Tussock,F,14.2,3
07-Feb-2011,Beach,F,9.8,2
07-Feb-2011,Beach,F,14.4,1
07-Feb-2011,Beach,M,11,1
07-Feb-2011,Beach,M,13.8,2
07-Feb-2011,Beach,F,9.2,2
07-Feb-2011,Beach,F,9,2
07-Feb-2011,Beach,M,14,2
07-Feb-2011,Beach,F,14.4,3
07-Feb-2011,Beach,F,11,1
07-Feb-2011,Beach,M,12,1
07-Feb-2011,Beach,M,10,2
07-Feb-2011,Beach,M,16.4,3
07-Feb-2011,Beach,M,13.1,2
07-Feb-2011,Beach,M,7.6,2
07-Feb-2011,Beach,M,8.2,2
07-Feb-2011,Beach,M,7.2,2
07-Feb-2011,Beach,F,11.4,2
07-Feb-2011,Beach,M,9,2
07-Feb-2011,Beach,M,13.2,3
07-Feb-2011,Beach,M,11.2,2
07-Feb-2011,Tussock,F,10.8,1
07-Feb-2011,Tussock,M,10,0
07-Feb-2011,Tussock,F,11,1
07-Feb-2011,Tussock,M,15.2,3
07-Feb-2011,Tussock,F,11.2,1
07-Feb-2011,Tussock,F,12,1
07-Feb-2011,Tussock,M,12.2,1
07-Jan-2011,Beach,F,10,0
07-Jan-2011,Beach,M,9,0
07-Jan-2011,Beach,M,10,0
07-Jan-2011,Beach,M,8.8,0
07-Jan-2011,Beach,F,9,0
07-Jan-2011,Beach,F,7,0
07-Jan-2011,Beach,M,10.5,0
07-Jan-2011,Beach,M,8.3,0
07-Jan-2011,Beach,F,6.5,0
07-Jan-2011,Beach,F,9,0
07-Jan-2011,Beach,F,7.5,0
07-Jan-2011,Beach,M,8.3,0
07-Jan-2011,Beach,F,6.5,0
07-Jan-2011,Beach,M,6.7,0
07-Jan-2011,Beach,M,9.2,0
07-Jan-2011,Beach,M,10.7,0
07-Jan-2011,Tussock,F,9.1,0
07-Jan-2011,Tussock,M,6.7,0
07-Jan-2011,Tussock,F,5.4,0
07-Jan-2011,Tussock,F,7.1,0
07-Jan-2011,Tussock,M,13.5,0
07-Jan-2011,Tussock,F,8.5,0
07-Jan-2011,Tussock,M,10.7,0
07-Jan-2011,Tussock,M,9.9,0
07-Jan-2011,Tussock,M,9.3,0
07-Jan-2011,Tussock,F,9,0
07-Jan-2011,Tussock,F,8.6,0
07-Jan-2011,Tussock,F,7.8,0
07-Jan-2011,Tussock,M,11.5,0
07-Jan-2011,Tussock,F,7.2,0
07-Jan-2011,Tussock,M,12.2,0
07-Jan-2011,Tussock,F,10.6,0
07-Jan-2011,Tussock,M,10.4,0
07-Jan-2011,Tussock,F,10.1,0
07-Jan-2011,Tussock,F,9,0
07-Jan-2011,Tussock,M,12.8,0
07-Jan-2011,Beach,M,9.4,0
07-Jan-2011,Beach,F,7.8,0
07-Jan-2011,Beach,M,9.8,0
07-Jan-2011,Beach,F,7,0
07-Jan-2011,Beach,F,6.5,0
07-Jan-2011,Beach,F,11.1,0
07-Jan-2011,Beach,F,9.1,0
07-Jan-2011,Beach,F,7.5,0
07-Jan-2011,Beach,F,8.1,0
07-Jan-2011,Beach,F,9.2,0
07-Jan-2011,Beach,F,9.5,0
07-Jan-2011,Beach,M,9.6,0
07-Jan-2011,Tussock,M,9.4,0
07-Jan-2011,Tussock,M,9.2,0
07-Jan-2011,Tussock,M,10.5,0
07-Jan-2011,Tussock,F,9.2,0
07-Jan-2011,Tussock,F,6.2,0
07-Jan-2011,Tussock,F,8.2,0
07-Jan-2011,Tussock,F,8.3,0
07-Jan-2011,Tussock,F,8.7,0
07-Jan-2011,Tussock,M,8.7,0
07-Jan-2011,Tussock,M,7.4,0
07-Jan-2011,Tussock,F,7.4,0
07-Jan-2011,Tussock,M,12.3,0
07-Jan-2011,Tussock,M,7.2,0
07-Jan-2011,Tussock,F,9,0
07-Jan-2011,Tussock,F,8.4,0
07-Jan-2011,Tussock,M,7.6,0
07-Jan-2011,Tussock,M,11.1,0
07-Jan-2011,Tussock,M,9.1,0
07-Jan-2011,Tussock,F,9.7,0
07-Jan-2011,Tussock,F,9.3,0
07-Jan-2011,Tussock,F,8.5,0
07-Jan-2011,Tussock,M,8.8,0
07-Jan-2011,Tussock,M,9.6,0
07-Jan-2011,Tussock,M,10.5,0
07-Jan-2011,Tussock,M,8.3,0
07-Jan-2011,Tussock,F,7.2,0
07-Jan-2011,Tussock,M,10.6,0
07-Jan-2011,Tussock,M,12.3,0
07-Jan-2011,Tussock,M,8.8,0
07-Jan-2011,Tussock,F,9.7,0
07-Jan-2011,Beach,M,11,0
07-Jan-2011,Beach,F,5.25,0
07-Jan-2011,Beach,M,8,0
07-Jan-2011,Beach,M,11,0
07-Jan-2011,Beach,F,4,0
07-Jan-2011,Beach,M,8,0
07-Jan-2011,Beach,M,6,0
07-Jan-2011,Beach,M,10.8,0
07-Jan-2011,Beach,M,8.5,0
07-Jan-2011,Beach,F,6.5,0
07-Jan-2011,Beach,F,6.5,0
07-Jan-2011,Beach,F,8,0
07-Jan-2011,Beach,M,8.5,0
07-Jan-2011,Beach,F,5,0
07-Jan-2011,Beach,F,9,0
07-Jan-2011,Beach,F,6.3,0
07-Jan-2011,Beach,M,8,0
07-Jan-2011,Beach,F,9.2,0
07-Jan-2011,Beach,M,8.3,0
07-Jan-2011,Beach,F,8,0
07-Jan-2011,Beach,M,9.5,0
07-Jan-2011,Beach,M,10,0
12-Mar-2010,Beach,M,10.6,2
12-Mar-2010,Beach,F,14.6,3
12-Mar-2010,Beach,M,17.4,3
12-Mar-2010,Beach,M,14.9,3
12-Mar-2010,Beach,M,11.8,3
12-Mar-2010,Beach,M,14.75,3
12-Mar-2010,Beach,F,13.4,3
12-Mar-2010,Beach,F,11.4,3
12-Mar-2010,Beach,M,13,3
12-Mar-2010,Beach,F,15,3
12-Mar-2010,Beach,M,14,3
12-Mar-2010,Beach,M,11.2,3
12-Mar-2010,Beach,M,16.4,3
12-Mar-2010,Beach,F,12.75,3
12-Mar-2010,Beach,M,15.4,3
12-Mar-2010,Beach,F,12.5,3
12-Mar-2010,Beach,M,13.7,3
12-Mar-2010,Beach,F,12.8,3
12-Mar-2010,Beach,F,12,3
12-Mar-2010,Beach,M,13.9,3
12-Mar-2010,Beach,F,15.5,3
12-Mar-2010,Beach,M,14.9,3
12-Mar-2010,Beach,F,10.8,3
12-Mar-2010,Beach,M,13,3
12-Mar-2010,Beach,M,11.5,3
12-Mar-2010,Beach,F,9.8,2
12-Mar-2010,Beach,F,14,3
12-Mar-2010,Beach,F,15,3
12-Mar-2010,Beach,M,10.8,3
12-Mar-2010,Beach,F,14.25,3
12-Mar-2010,Beach,M,14.25,3
12-Mar-2010,Beach,F,11.75,3
12-Mar-2010,Beach,M,11.2,1
12-Mar-2010,Beach,M,13.7,3
12-Mar-2010,Beach,F,16.1,3
12-Mar-2010,Beach,M,15.2,3
12-Mar-2010,Tussock,F,14,3
12-Mar-2010,Tussock,F,14.2,3
12-Mar-2010,Tussock,F,9.6,1
12-Mar-2010,Tussock,M,16.8,3
12-Mar-2010,Tussock,F,11.5,1
12-Mar-2010,Tussock,F,13.2,3
12-Mar-2010,Tussock,F,9.5,1
12-Mar-2010,Tussock,F,15.4,3
12-Mar-2010,Tussock,F,16,3
12-Mar-2010,Tussock,F,13.9,3
12-Mar-2010,Tussock,F,17.1,3
12-Mar-2010,Tussock,F,12.9,3
12-Mar-2010,Tussock,M,14.75,3
12-Mar-2010,Tussock,F,14.5,3
12-Mar-2010,Tussock,M,18.1,3
12-Mar-2010,Tussock,M,18.25,3
12-Mar-2010,Tussock,M,12.25,2
12-Mar-2010,Tussock,M,10.3,3
12-Mar-2010,Tussock,F,12.2,3
12-Mar-2010,Tussock,F,12.2,3
12-Mar-2010,Tussock,M,12,3
12-Mar-2010,Tussock,F,11.75,2
12-Mar-2010,Tussock,F,11.6,3
12-Mar-2010,Tussock,M,15.2,3
12-Mar-2010,Tussock,M,10.6,2
12-Mar-2010,Tussock,F,12.8,3
12-Mar-2010,Tussock,M,11.4,3
12-Mar-2010,Tussock,F,13.4,3
12-Mar-2010,Tussock,M,14.8,3
12-Mar-2010,Tussock,F,11.2,3
12-Mar-2010,Tussock,M,16.6,3
12-Mar-2010,Tussock,F,10,3
12-Mar-2010,Tussock,M,14.5,3
12-Mar-2010,Tussock,F,11,3
12-Mar-2010,Tussock,M,15.2,3
12-Mar-2010,Tussock,F,18.8,3
12-Mar-2010,Tussock,F,16,3
12-Mar-2010,Tussock,F,15,3
12-Mar-2010,Tussock,M,17.8,3
12-Mar-2010,Tussock,M,11.5,3
12-Mar-2010,Tussock,F,11.6,3
12-Mar-2010,Tussock,F,12.6,3
12-Mar-2010,Tussock,F,11.2,3
12-Mar-2010,Tussock,F,13.2,3
12-Mar-2010,Beach,F,9,3
12-Mar-2010,Beach,F,13.75,3
12-Mar-2010,Beach,F,11,3
12-Mar-2010,Beach,F,12.2,3
12-Mar-2010,Beach,M,10.2,3
12-Mar-2010,Beach,M,12.8,3
12-Mar-2010,Beach,F,13.8,3
12-Mar-2010,Beach,M,16.4,3
12-Mar-2010,Tussock,F,12.3,2
12-Mar-2010,Tussock,F,12,2
12-Mar-2010,Tussock,F,14.2,3
12-Mar-2010,Tussock,F,15,3
12-Mar-2010,Tussock,F,12.9,3
12-Mar-2010,Tussock,M,16,3
12-Mar-2010,Beach,F,12.8,3
12-Mar-2010,Beach,M,13.1,3
12-Mar-2010,Beach,F,13.25,3
12-Mar-2010,Beach,M,15.4,3
12-Mar-2010,Beach,F,14.4,3
12-Mar-2010,Beach,F,13.75,2
12-Feb-2010,Tussock,M,9.4,2
12-Feb-2010,Tussock,F,9.8,2
12-Feb-2010,Tussock,F,10.75,2
12-Feb-2010,Tussock,M,14.25,1
12-Feb-2010,Tussock,M,11.1,1
12-Feb-2010,Tussock,F,12.1,2
12-Feb-2010,Tussock,M,16.9,2
12-Feb-2010,Tussock,M,13.5,1
12-Feb-2010,Tussock,M,11,2
12-Feb-2010,Tussock,M,11.2,1
12-Feb-2010,Tussock,F,10.5,2
12-Feb-2010,Tussock,F,8.75,1
12-Feb-2010,Tussock,M,15,2
12-Feb-2010,Tussock,M,16.25,2
12-Feb-2010,Tussock,M,10.5,1
12-Feb-2010,Tussock,F,11.2,2
12-Feb-2010,Tussock,F,8.7,1
12-Feb-2010,Tussock,M,14.2,1
12-Feb-2010,Tussock,M,12.75,1
12-Feb-2010,Tussock,M,11,3
12-Feb-2010,Beach,M,14.5,2
12-Feb-2010,Beach,F,9,1
12-Feb-2010,Beach,F,10.5,1
12-Feb-2010,Beach,M,9.25,3
12-Feb-2010,Beach,F,9.25,2
12-Feb-2010,Beach,F,13.5,3
12-Feb-2010,Beach,F,9,0
12-Feb-2010,Beach,F,11.75,3
12-Feb-2010,Beach,M,9,1
12-Feb-2010,Beach,F,9.25,1
12-Feb-2010,Beach,F,8.6,2
12-Feb-2010,Beach,F,11,2
12-Feb-2010,Beach,F,10.75,2
12-Feb-2010,Beach,F,8,1
12-Feb-2010,Beach,F,10.25,2
12-Feb-2010,Beach,M,12.5,2
12-Feb-2010,Beach,M,13.25,2
12-Feb-2010,Beach,F,10,1
12-Feb-2010,Beach,F,9.8,2
12-Feb-2010,Beach,M,12.25,1
12-Feb-2010,Beach,M,13.5,2
12-Feb-2010,Beach,M,11.5,1
12-Feb-2010,Beach,F,10.5,1
12-Feb-2010,Beach,M,12,2
12-Feb-2010,Beach,M,11.75,0
12-Feb-2010,Tussock,M,10.5,1
12-Feb-2010,Tussock,F,13,1
12-Feb-2010,Tussock,F,12.9,1
12-Feb-2010,Tussock,M,16.5,1
12-Feb-2010,Tussock,F,8.9,2
12-Feb-2010,Tussock,M,12,2
12-Feb-2010,Tussock,F,9.3,1
12-Feb-2010,Tussock,M,9.5,1
12-Feb-2010,Tussock,M,12.6,1
12-Feb-2010,Tussock,F,9,2
12-Feb-2010,Tussock,F,11.25,1
12-Feb-2010,Tussock,F,12.25,2
12-Feb-2010,Tussock,F,10.05,1
12-Feb-2010,Tussock,M,8.1,0
12-Feb-2010,Tussock,F,13,2
12-Feb-2010,Tussock,F,11,1
12-Feb-2010,Beach,F,10.25,0
12-Feb-2010,Beach,M,13.75,1
12-Feb-2010,Beach,M,14.9,1
12-Feb-2010,Beach,M,10,1
12-Feb-2010,Beach,F,7.5,0
12-Feb-2010,Beach,M,13.5,2
12-Feb-2010,Beach,F,7.7,0
12-Feb-2010,Beach,M,12.9,0
12-Feb-2010,Beach,M,12.25,1
12-Feb-2010,Beach,F,14.1,1
12-Feb-2010,Beach,M,9.6,1
12-Feb-2010,Beach,M,9,1
12-Feb-2010,Beach,F,11.2,0
12-Feb-2010,Beach,M,10.6,1
12-Feb-2010,Beach,M,11.4,1
12-Feb-2010,Beach,F,8.2,1
12-Feb-2010,Beach,M,10.5,1
12-Feb-2010,Beach,F,9,2
12-Feb-2010,Beach,F,9.5,1
12-Feb-2010,Beach,M,13.2,1
12-Feb-2010,Beach,F,10.25,1
12-Feb-2010,Beach,F,10.75,1
12-Feb-2010,Beach,M,13.25,2
12-Feb-2010,Beach,M,9.8,0
12-Feb-2010,Beach,F,10,0
12-Feb-2010,Tussock,M,12.1,3
12-Feb-2010,Tussock,M,13.5,1
12-Feb-2010,Tussock,F,8.4,0
12-Feb-2010,Tussock,M,6.4,1
12-Feb-2010,Tussock,F,11.25,1
12-Feb-2010,Tussock,M,12.2,1
12-Feb-2010,Tussock,M,10.2,2
12-Feb-2010,Tussock,M,13,1
12-Feb-2010,Tussock,M,11.75,1
12-Feb-2010,Tussock,F,10.5,1
12-Feb-2010,Tussock,F,11,1
12-Feb-2010,Tussock,F,11.2,1
12-Feb-2010,Tussock,M,12,1
12-Feb-2010,Tussock,M,9.5,1
12-Jan-2010,Beach,M,8.6,0
12-Jan-2010,Beach,M,7.9,0
12-Jan-2010,Beach,M,11.2,0
12-Jan-2010,Beach,M,8.9,0
12-Jan-2010,Beach,M,5.8,0
12-Jan-2010,Beach,F,7.1,0
12-Jan-2010,Beach,M,6.3,0
12-Jan-2010,Beach,F,8.6,0
12-Jan-2010,Beach,M,6.6,0
12-Jan-2010,Beach,M,7.4,0
12-Jan-2010,Beach,F,7.3,0
12-Jan-2010,Beach,M,7,0
12-Jan-2010,Beach,M,6.6,0
12-Jan-2010,Beach,M,10.2,0
12-Jan-2010,Beach,F,6.8,0
12-Jan-2010,Beach,M,6.6,0
12-Jan-2010,Beach,M,10.2,0
12-Jan-2010,Beach,F,8.8,0
12-Jan-2010,Beach,M,10.5,0
12-Jan-2010,Beach,M,7.5,0
12-Jan-2010,Beach,F,5.5,0
12-Jan-2010,Beach,M,6.9,0
12-Jan-2010,Beach,M,9.9,0
12-Jan-2010,Beach,F,6.2,0
12-Jan-2010,Beach,F,7.7,0
12-Jan-2010,Beach,M,10.8,0
12-Jan-2010,Beach,M,12.4,0
12-Jan-2010,Beach,F,7.4,0
12-Jan-2010,Beach,M,7.8,0
12-Jan-2010,Beach,M,7.3,0
12-Jan-2010,Beach,M,8.7,0
12-Jan-2010,Beach,M,5.1,0
12-Jan-2010,Beach,M,4.6,0
12-Jan-2010,Beach,M,10.2,0
12-Jan-2010,Beach,F,7.1,0
12-Jan-2010,Beach,M,8.3,0
12-Jan-2010,Beach,M,8.6,0
12-Jan-2010,Beach,M,6.2,0
12-Jan-2010,Beach,M,7.9,0
12-Jan-2010,Beach,M,8.8,0
12-Jan-2010,Beach,F,7,0
12-Jan-2010,Tussock,F,8.4,0
12-Jan-2010,Tussock,F,8.7,0
12-Jan-2010,Tussock,F,9.2,0
12-Jan-2010,Tussock,F,7.3,0
12-Jan-2010,Tussock,F,8.5,0
12-Jan-2010,Tussock,M,9.6,0
12-Jan-2010,Tussock,M,9.6,0
12-Jan-2010,Tussock,F,7.4,0
